Name,Colour
CAFAM0_c1083_A,#e8eaed
CAFAM0_c1083_C,#9aa0a6
CAFAM0_c1083_T,#a142f4
CAFAM0_c1084_A,#a142f4
CAFAM0_c1084_C,#9aa0a6
CAFAM0_c1084_T,#a142f4
CAFAM0_c1085_C,#9aa0a6
CAFAM0_c1085_T,#a142f4
CAFAM0_c1086_A,#e8eaed
CAFAM0_c1086_G,#a142f4
CAFAM0_c1086_T,#9aa0a6
CAFAM0_c1087_A,#e8eaed
CAFAM0_c1087_C,#a142f4
CAFAM0_c1087_G,#a142f4
CAFAM0_c1087_T,#9aa0a6
CAFAM0_c1088_C,#9aa0a6
CAFAM0_c1088_G,#a142f4
CAFAM0_c1089_A,#9aa0a6
CAFAM0_c1089_C,#a142f4
CAFAM0_c1089_G,#e8eaed
CAFAM0_c1089_T,#a142f4
CAFAM0_c108_A,#a142f4
CAFAM0_c108_G,#9aa0a6
CAFAM0_c1090_A,#a142f4
CAFAM0_c1090_C,#a142f4
CAFAM0_c1090_G,#9aa0a6
CAFAM0_c1091_A,#9aa0a6
CAFAM0_c1091_G,#a142f4
CAFAM0_c1092_A,#a142f4
CAFAM0_c1092_C,#9aa0a6
CAFAM0_c1092_G,#a142f4
CAFAM0_c1092_T,#e8eaed
CAFAM0_c1093_A,#a142f4
CAFAM0_c1093_C,#9aa0a6
CAFAM0_c1093_T,#e8eaed
CAFAM0_c1094_A,#e8eaed
CAFAM0_c1094_G,#a142f4
CAFAM0_c1094_T,#9aa0a6
CAFAM0_c1095_C,#a142f4
CAFAM0_c1095_G,#a142f4
CAFAM0_c1095_T,#9aa0a6
CAFAM0_c1096_A,#a142f4
CAFAM0_c1096_G,#9aa0a6
CAFAM0_c1096_T,#a142f4
CAFAM0_c1097_A,#a142f4
CAFAM0_c1097_C,#e8eaed
CAFAM0_c1097_G,#9aa0a6
CAFAM0_c1097_T,#a142f4
CAFAM0_c1098_A,#a142f4
CAFAM0_c1098_C,#a142f4
CAFAM0_c1098_G,#a142f4
CAFAM0_c1098_T,#9aa0a6
CAFAM0_c1099_A,#a142f4
CAFAM0_c1099_G,#9aa0a6
CAFAM0_c1099_T,#e8eaed
CAFAM0_c109_C,#a142f4
CAFAM0_c109_G,#9aa0a6
CAFAM0_c10_A,#a142f4
CAFAM0_c10_C,#a142f4
CAFAM0_c10_G,#9aa0a6
CAFAM0_c10_T,#a142f4
CAFAM0_c1100_A,#a142f4
CAFAM0_c1100_C,#a142f4
CAFAM0_c1100_G,#9aa0a6
CAFAM0_c1100_T,#a142f4
CAFAM0_c1101_A,#a142f4
CAFAM0_c1101_G,#9aa0a6
CAFAM0_c1101_T,#a142f4
CAFAM0_c1102_A,#9aa0a6
CAFAM0_c1102_G,#a142f4
CAFAM0_c1103_A,#9aa0a6
CAFAM0_c1103_T,#a142f4
CAFAM0_c1104_A,#a142f4
CAFAM0_c1104_C,#a142f4
CAFAM0_c1104_G,#9aa0a6
CAFAM0_c1104_T,#e8eaed
CAFAM0_c1105_A,#9aa0a6
CAFAM0_c1105_C,#e8eaed
CAFAM0_c1105_G,#a142f4
CAFAM0_c1105_T,#a142f4
CAFAM0_c1106_A,#a142f4
CAFAM0_c1106_C,#a142f4
CAFAM0_c1106_T,#9aa0a6
CAFAM0_c1107_A,#9aa0a6
CAFAM0_c1107_G,#a142f4
CAFAM0_c1107_T,#a142f4
CAFAM0_c1108_A,#a142f4
CAFAM0_c1108_C,#9aa0a6
CAFAM0_c1108_G,#a142f4
CAFAM0_c1108_T,#e8eaed
CAFAM0_c1109_A,#a142f4
CAFAM0_c1109_C,#9aa0a6
CAFAM0_c1109_T,#a142f4
CAFAM0_c110_A,#9aa0a6
CAFAM0_c110_T,#a142f4
CAFAM0_c1110_A,#9aa0a6
CAFAM0_c1110_G,#a142f4
CAFAM0_c1110_T,#a142f4
CAFAM0_c1111_A,#9aa0a6
CAFAM0_c1111_C,#a142f4
CAFAM0_c1111_G,#e8eaed
CAFAM0_c1111_T,#a142f4
CAFAM0_c1112_A,#a142f4
CAFAM0_c1112_C,#9aa0a6
CAFAM0_c1112_G,#a142f4
CAFAM0_c1113_A,#9aa0a6
CAFAM0_c1113_G,#e8eaed
CAFAM0_c1113_T,#a142f4
CAFAM0_c1114_A,#a142f4
CAFAM0_c1114_C,#a142f4
CAFAM0_c1114_G,#9aa0a6
CAFAM0_c1114_T,#a142f4
CAFAM0_c1115_A,#a142f4
CAFAM0_c1115_G,#e8eaed
CAFAM0_c1115_T,#9aa0a6
CAFAM0_c1116_A,#a142f4
CAFAM0_c1116_C,#a142f4
CAFAM0_c1116_G,#a142f4
CAFAM0_c1116_T,#9aa0a6
CAFAM0_c1117_A,#9aa0a6
CAFAM0_c1117_C,#a142f4
CAFAM0_c1117_G,#a142f4
CAFAM0_c1117_T,#a142f4
CAFAM0_c1118_A,#a142f4
CAFAM0_c1118_C,#a142f4
CAFAM0_c1118_G,#9aa0a6
CAFAM0_c1118_T,#a142f4
CAFAM0_c1119_A,#a142f4
CAFAM0_c1119_C,#9aa0a6
CAFAM0_c111_G,#9aa0a6
CAFAM0_c111_T,#a142f4
CAFAM0_c1120_A,#a142f4
CAFAM0_c1120_C,#a142f4
CAFAM0_c1120_G,#e8eaed
CAFAM0_c1120_T,#9aa0a6
CAFAM0_c1121_A,#9aa0a6
CAFAM0_c1121_G,#a142f4
CAFAM0_c1122_A,#a142f4
CAFAM0_c1122_C,#e8eaed
CAFAM0_c1122_G,#e8eaed
CAFAM0_c1122_T,#9aa0a6
CAFAM0_c1123_A,#9aa0a6
CAFAM0_c1123_C,#a142f4
CAFAM0_c1124_A,#9aa0a6
CAFAM0_c1124_C,#a142f4
CAFAM0_c1124_T,#e8eaed
CAFAM0_c1125_A,#9aa0a6
CAFAM0_c1125_C,#a142f4
CAFAM0_c1125_T,#a142f4
CAFAM0_c1126_A,#a142f4
CAFAM0_c1126_C,#e8eaed
CAFAM0_c1126_G,#e8eaed
CAFAM0_c1126_T,#9aa0a6
CAFAM0_c1127_A,#9aa0a6
CAFAM0_c1127_T,#a142f4
CAFAM0_c1128_A,#a142f4
CAFAM0_c1128_C,#a142f4
CAFAM0_c1128_T,#9aa0a6
CAFAM0_c1129_A,#a142f4
CAFAM0_c1129_G,#9aa0a6
CAFAM0_c112_G,#a142f4
CAFAM0_c112_T,#9aa0a6
CAFAM0_c1130_C,#9aa0a6
CAFAM0_c1130_T,#a142f4
CAFAM0_c1131_A,#a142f4
CAFAM0_c1131_C,#9aa0a6
CAFAM0_c1132_A,#9aa0a6
CAFAM0_c1132_C,#a142f4
CAFAM0_c1132_T,#e8eaed
CAFAM0_c1133_A,#9aa0a6
CAFAM0_c1133_C,#a142f4
CAFAM0_c1133_G,#e8eaed
CAFAM0_c1133_T,#a142f4
CAFAM0_c1134_G,#9aa0a6
CAFAM0_c1134_T,#a142f4
CAFAM0_c1135_A,#9aa0a6
CAFAM0_c1135_G,#a142f4
CAFAM0_c1136_A,#a142f4
CAFAM0_c1136_C,#a142f4
CAFAM0_c1136_G,#e8eaed
CAFAM0_c1136_T,#9aa0a6
CAFAM0_c1137_A,#a142f4
CAFAM0_c1137_C,#9aa0a6
CAFAM0_c1137_G,#e8eaed
CAFAM0_c1138_A,#a142f4
CAFAM0_c1138_C,#a142f4
CAFAM0_c1138_T,#9aa0a6
CAFAM0_c1139_A,#9aa0a6
CAFAM0_c1139_C,#e8eaed
CAFAM0_c1139_G,#a142f4
CAFAM0_c113_A,#a142f4
CAFAM0_c113_T,#9aa0a6
CAFAM0_c1140_A,#9aa0a6
CAFAM0_c1140_G,#e8eaed
CAFAM0_c1140_T,#a142f4
CAFAM0_c1141_A,#9aa0a6
CAFAM0_c1141_C,#a142f4
CAFAM0_c1141_G,#a142f4
CAFAM0_c1141_T,#e8eaed
CAFAM0_c1142_A,#a142f4
CAFAM0_c1142_G,#a142f4
CAFAM0_c1142_T,#9aa0a6
CAFAM0_c1143_A,#a142f4
CAFAM0_c1143_C,#a142f4
CAFAM0_c1143_G,#9aa0a6
CAFAM0_c1144_A,#9aa0a6
CAFAM0_c1144_C,#a142f4
CAFAM0_c1144_T,#a142f4
CAFAM0_c1145_A,#9aa0a6
CAFAM0_c1145_G,#a142f4
CAFAM0_c1145_T,#a142f4
CAFAM0_c1146_A,#a142f4
CAFAM0_c1146_C,#a142f4
CAFAM0_c1146_G,#9aa0a6
CAFAM0_c1146_T,#e8eaed
CAFAM0_c1147_A,#9aa0a6
CAFAM0_c1147_C,#a142f4
CAFAM0_c1147_T,#e8eaed
CAFAM0_c1148_A,#e8eaed
CAFAM0_c1148_G,#9aa0a6
CAFAM0_c1148_T,#a142f4
CAFAM0_c1149_A,#9aa0a6
CAFAM0_c1149_C,#a142f4
CAFAM0_c1149_G,#e8eaed
CAFAM0_c1149_T,#a142f4
CAFAM0_c114_C,#9aa0a6
CAFAM0_c114_T,#a142f4
CAFAM0_c1150_A,#9aa0a6
CAFAM0_c1150_C,#e8eaed
CAFAM0_c1150_T,#a142f4
CAFAM0_c1151_A,#e8eaed
CAFAM0_c1151_C,#a142f4
CAFAM0_c1151_G,#a142f4
CAFAM0_c1151_T,#9aa0a6
CAFAM0_c1152_A,#a142f4
CAFAM0_c1152_C,#a142f4
CAFAM0_c1152_G,#e8eaed
CAFAM0_c1152_T,#9aa0a6
CAFAM0_c1153_A,#e8eaed
CAFAM0_c1153_C,#a142f4
CAFAM0_c1153_G,#a142f4
CAFAM0_c1153_T,#9aa0a6
CAFAM0_c1154_A,#9aa0a6
CAFAM0_c1154_C,#a142f4
CAFAM0_c1154_G,#a142f4
CAFAM0_c1154_T,#e8eaed
CAFAM0_c1155_A,#a142f4
CAFAM0_c1155_C,#a142f4
CAFAM0_c1155_G,#9aa0a6
CAFAM0_c1155_T,#a142f4
CAFAM0_c1156_A,#9aa0a6
CAFAM0_c1156_C,#a142f4
CAFAM0_c1156_G,#e8eaed
CAFAM0_c1156_T,#e8eaed
CAFAM0_c1157_A,#9aa0a6
CAFAM0_c1157_G,#e8eaed
CAFAM0_c1157_T,#a142f4
CAFAM0_c1158_A,#9aa0a6
CAFAM0_c1158_C,#a142f4
CAFAM0_c1158_G,#e8eaed
CAFAM0_c1158_T,#e8eaed
CAFAM0_c1159_A,#a142f4
CAFAM0_c1159_C,#9aa0a6
CAFAM0_c115_A,#a142f4
CAFAM0_c115_G,#9aa0a6
CAFAM0_c1160_A,#9aa0a6
CAFAM0_c1160_C,#a142f4
CAFAM0_c1160_G,#a142f4
CAFAM0_c1160_T,#e8eaed
CAFAM0_c1161_A,#a142f4
CAFAM0_c1161_G,#e8eaed
CAFAM0_c1161_T,#9aa0a6
CAFAM0_c1162_A,#e8eaed
CAFAM0_c1162_C,#a142f4
CAFAM0_c1162_G,#9aa0a6
CAFAM0_c1163_A,#e8eaed
CAFAM0_c1163_C,#a142f4
CAFAM0_c1163_G,#9aa0a6
CAFAM0_c1163_T,#a142f4
CAFAM0_c1164_A,#a142f4
CAFAM0_c1164_C,#a142f4
CAFAM0_c1164_G,#a142f4
CAFAM0_c1164_T,#9aa0a6
CAFAM0_c1165_A,#a142f4
CAFAM0_c1165_G,#9aa0a6
CAFAM0_c1166_A,#9aa0a6
CAFAM0_c1166_C,#a142f4
CAFAM0_c1166_G,#e8eaed
CAFAM0_c1167_A,#a142f4
CAFAM0_c1167_C,#9aa0a6
CAFAM0_c1167_T,#e8eaed
CAFAM0_c1168_A,#a142f4
CAFAM0_c1168_C,#a142f4
CAFAM0_c1168_G,#e8eaed
CAFAM0_c1168_T,#9aa0a6
CAFAM0_c1169_A,#9aa0a6
CAFAM0_c1169_C,#e8eaed
CAFAM0_c1169_G,#a142f4
CAFAM0_c116_A,#9aa0a6
CAFAM0_c116_C,#a142f4
CAFAM0_c1170_A,#e8eaed
CAFAM0_c1170_C,#a142f4
CAFAM0_c1170_G,#9aa0a6
CAFAM0_c1170_T,#e8eaed
CAFAM0_c1171_A,#9aa0a6
CAFAM0_c1171_C,#a142f4
CAFAM0_c1171_G,#e8eaed
CAFAM0_c1171_T,#a142f4
CAFAM0_c1172_A,#a142f4
CAFAM0_c1172_C,#a142f4
CAFAM0_c1172_G,#e8eaed
CAFAM0_c1172_T,#9aa0a6
CAFAM0_c1173_A,#a142f4
CAFAM0_c1173_C,#a142f4
CAFAM0_c1173_G,#9aa0a6
CAFAM0_c1173_T,#e8eaed
CAFAM0_c1174_A,#a142f4
CAFAM0_c1174_C,#a142f4
CAFAM0_c1174_G,#a142f4
CAFAM0_c1174_T,#9aa0a6
CAFAM0_c1175_A,#9aa0a6
CAFAM0_c1175_C,#a142f4
CAFAM0_c1175_T,#a142f4
CAFAM0_c1176_A,#e8eaed
CAFAM0_c1176_C,#9aa0a6
CAFAM0_c1176_T,#a142f4
CAFAM0_c1177_A,#9aa0a6
CAFAM0_c1177_C,#e8eaed
CAFAM0_c1177_G,#e8eaed
CAFAM0_c1177_T,#a142f4
CAFAM0_c1178_A,#9aa0a6
CAFAM0_c1178_C,#a142f4
CAFAM0_c1178_G,#a142f4
CAFAM0_c1178_T,#e8eaed
CAFAM0_c1179_A,#a142f4
CAFAM0_c1179_C,#e8eaed
CAFAM0_c1179_T,#9aa0a6
CAFAM0_c117_G,#9aa0a6
CAFAM0_c117_T,#a142f4
CAFAM0_c1180_A,#a142f4
CAFAM0_c1180_C,#a142f4
CAFAM0_c1180_G,#9aa0a6
CAFAM0_c1180_T,#a142f4
CAFAM0_c1181_A,#e8eaed
CAFAM0_c1181_C,#e8eaed
CAFAM0_c1181_G,#a142f4
CAFAM0_c1181_T,#9aa0a6
CAFAM0_c1182_G,#a142f4
CAFAM0_c1182_T,#9aa0a6
CAFAM0_c1183_C,#a142f4
CAFAM0_c1183_G,#9aa0a6
CAFAM0_c1183_T,#e8eaed
CAFAM0_c1184_A,#a142f4
CAFAM0_c1184_C,#a142f4
CAFAM0_c1184_G,#9aa0a6
CAFAM0_c1185_A,#a142f4
CAFAM0_c1185_C,#e8eaed
CAFAM0_c1185_G,#9aa0a6
CAFAM0_c1185_T,#e8eaed
CAFAM0_c1186_C,#a142f4
CAFAM0_c1186_G,#9aa0a6
CAFAM0_c1186_T,#e8eaed
CAFAM0_c1187_A,#a142f4
CAFAM0_c1187_G,#e8eaed
CAFAM0_c1187_T,#9aa0a6
CAFAM0_c1188_A,#a142f4
CAFAM0_c1188_C,#a142f4
CAFAM0_c1188_G,#e8eaed
CAFAM0_c1188_T,#9aa0a6
CAFAM0_c1189_A,#a142f4
CAFAM0_c1189_C,#9aa0a6
CAFAM0_c1189_G,#a142f4
CAFAM0_c1189_T,#a142f4
CAFAM0_c118_A,#9aa0a6
CAFAM0_c118_T,#a142f4
CAFAM0_c1190_A,#e8eaed
CAFAM0_c1190_C,#a142f4
CAFAM0_c1190_G,#9aa0a6
CAFAM0_c1190_T,#a142f4
CAFAM0_c1191_A,#a142f4
CAFAM0_c1191_C,#e8eaed
CAFAM0_c1191_T,#9aa0a6
CAFAM0_c1192_A,#9aa0a6
CAFAM0_c1192_C,#a142f4
CAFAM0_c1192_G,#a142f4
CAFAM0_c1192_T,#e8eaed
CAFAM0_c1193_A,#a142f4
CAFAM0_c1193_C,#a142f4
CAFAM0_c1193_G,#a142f4
CAFAM0_c1193_T,#9aa0a6
CAFAM0_c1194_A,#a142f4
CAFAM0_c1194_C,#a142f4
CAFAM0_c1194_G,#e8eaed
CAFAM0_c1194_T,#9aa0a6
CAFAM0_c1195_A,#e8eaed
CAFAM0_c1195_C,#a142f4
CAFAM0_c1195_G,#a142f4
CAFAM0_c1195_T,#9aa0a6
CAFAM0_c1196_A,#9aa0a6
CAFAM0_c1196_C,#e8eaed
CAFAM0_c1196_T,#a142f4
CAFAM0_c1197_A,#e8eaed
CAFAM0_c1197_C,#a142f4
CAFAM0_c1197_T,#9aa0a6
CAFAM0_c1198_A,#e8eaed
CAFAM0_c1198_C,#a142f4
CAFAM0_c1198_G,#9aa0a6
CAFAM0_c1198_T,#a142f4
CAFAM0_c1199_A,#a142f4
CAFAM0_c1199_C,#e8eaed
CAFAM0_c1199_G,#a142f4
CAFAM0_c1199_T,#9aa0a6
CAFAM0_c119_C,#a142f4
CAFAM0_c119_T,#9aa0a6
CAFAM0_c11_A,#9aa0a6
CAFAM0_c11_C,#a142f4
CAFAM0_c11_G,#a142f4
CAFAM0_c11_T,#a142f4
CAFAM0_c1200_A,#a142f4
CAFAM0_c1200_G,#9aa0a6
CAFAM0_c1200_T,#a142f4
CAFAM0_c1201_C,#a142f4
CAFAM0_c1201_G,#9aa0a6
CAFAM0_c1201_T,#e8eaed
CAFAM0_c1202_A,#9aa0a6
CAFAM0_c1202_C,#a142f4
CAFAM0_c1202_G,#e8eaed
CAFAM0_c1202_T,#e8eaed
CAFAM0_c1203_A,#a142f4
CAFAM0_c1203_C,#e8eaed
CAFAM0_c1203_T,#9aa0a6
CAFAM0_c1204_A,#e8eaed
CAFAM0_c1204_C,#a142f4
CAFAM0_c1204_G,#9aa0a6
CAFAM0_c1204_T,#a142f4
CAFAM0_c1205_A,#e8eaed
CAFAM0_c1205_C,#9aa0a6
CAFAM0_c1205_G,#a142f4
CAFAM0_c1205_T,#a142f4
CAFAM0_c1206_A,#a142f4
CAFAM0_c1206_G,#a142f4
CAFAM0_c1206_T,#9aa0a6
CAFAM0_c1207_A,#a142f4
CAFAM0_c1207_C,#a142f4
CAFAM0_c1207_G,#9aa0a6
CAFAM0_c1207_T,#e8eaed
CAFAM0_c1208_A,#a142f4
CAFAM0_c1208_C,#e8eaed
CAFAM0_c1208_G,#a142f4
CAFAM0_c1208_T,#9aa0a6
CAFAM0_c1209_A,#9aa0a6
CAFAM0_c1209_C,#e8eaed
CAFAM0_c1209_G,#e8eaed
CAFAM0_c1209_T,#a142f4
CAFAM0_c120_A,#9aa0a6
CAFAM0_c120_T,#a142f4
CAFAM0_c1210_A,#9aa0a6
CAFAM0_c1210_C,#e8eaed
CAFAM0_c1210_G,#a142f4
CAFAM0_c1211_A,#a142f4
CAFAM0_c1211_C,#a142f4
CAFAM0_c1211_G,#e8eaed
CAFAM0_c1211_T,#9aa0a6
CAFAM0_c1212_A,#e8eaed
CAFAM0_c1212_C,#a142f4
CAFAM0_c1212_G,#e8eaed
CAFAM0_c1212_T,#9aa0a6
CAFAM0_c1213_A,#9aa0a6
CAFAM0_c1213_C,#a142f4
CAFAM0_c1213_G,#e8eaed
CAFAM0_c1214_A,#a142f4
CAFAM0_c1214_C,#a142f4
CAFAM0_c1214_T,#9aa0a6
CAFAM0_c1215_A,#a142f4
CAFAM0_c1215_C,#9aa0a6
CAFAM0_c1215_G,#a142f4
CAFAM0_c1216_A,#9aa0a6
CAFAM0_c1216_C,#a142f4
CAFAM0_c1216_G,#e8eaed
CAFAM0_c1216_T,#a142f4
CAFAM0_c1217_A,#a142f4
CAFAM0_c1217_C,#a142f4
CAFAM0_c1217_T,#9aa0a6
CAFAM0_c1218_A,#9aa0a6
CAFAM0_c1218_C,#a142f4
CAFAM0_c1219_A,#e8eaed
CAFAM0_c1219_C,#a142f4
CAFAM0_c1219_G,#a142f4
CAFAM0_c1219_T,#9aa0a6
CAFAM0_c121_C,#9aa0a6
CAFAM0_c121_G,#a142f4
CAFAM0_c121_T,#e8eaed
CAFAM0_c1220_A,#e8eaed
CAFAM0_c1220_C,#a142f4
CAFAM0_c1220_G,#9aa0a6
CAFAM0_c1220_T,#a142f4
CAFAM0_c1221_A,#a142f4
CAFAM0_c1221_C,#e8eaed
CAFAM0_c1221_G,#9aa0a6
CAFAM0_c1222_A,#a142f4
CAFAM0_c1222_C,#a142f4
CAFAM0_c1222_T,#9aa0a6
CAFAM0_c1223_A,#a142f4
CAFAM0_c1223_G,#9aa0a6
CAFAM0_c1223_T,#e8eaed
CAFAM0_c1224_A,#a142f4
CAFAM0_c1224_C,#a142f4
CAFAM0_c1224_G,#9aa0a6
CAFAM0_c1224_T,#a142f4
CAFAM0_c1225_A,#a142f4
CAFAM0_c1225_T,#9aa0a6
CAFAM0_c1226_A,#9aa0a6
CAFAM0_c1226_G,#a142f4
CAFAM0_c1226_T,#e8eaed
CAFAM0_c1227_A,#a142f4
CAFAM0_c1227_C,#9aa0a6
CAFAM0_c1227_G,#a142f4
CAFAM0_c1227_T,#a142f4
CAFAM0_c1228_A,#a142f4
CAFAM0_c1228_C,#a142f4
CAFAM0_c1228_G,#9aa0a6
CAFAM0_c1228_T,#a142f4
CAFAM0_c1229_A,#a142f4
CAFAM0_c1229_C,#9aa0a6
CAFAM0_c1229_G,#e8eaed
CAFAM0_c1229_T,#e8eaed
CAFAM0_c122_A,#9aa0a6
CAFAM0_c122_T,#a142f4
CAFAM0_c1230_A,#a142f4
CAFAM0_c1230_C,#a142f4
CAFAM0_c1230_G,#e8eaed
CAFAM0_c1230_T,#9aa0a6
CAFAM0_c1231_A,#a142f4
CAFAM0_c1231_C,#a142f4
CAFAM0_c1231_G,#9aa0a6
CAFAM0_c1231_T,#a142f4
CAFAM0_c1232_A,#a142f4
CAFAM0_c1232_C,#e8eaed
CAFAM0_c1232_G,#a142f4
CAFAM0_c1232_T,#9aa0a6
CAFAM0_c1233_A,#a142f4
CAFAM0_c1233_G,#9aa0a6
CAFAM0_c1233_T,#e8eaed
CAFAM0_c1234_A,#9aa0a6
CAFAM0_c1234_C,#a142f4
CAFAM0_c1234_G,#a142f4
CAFAM0_c1235_A,#a142f4
CAFAM0_c1235_C,#e8eaed
CAFAM0_c1235_G,#9aa0a6
CAFAM0_c1236_A,#e8eaed
CAFAM0_c1236_C,#a142f4
CAFAM0_c1236_G,#9aa0a6
CAFAM0_c1236_T,#e8eaed
CAFAM0_c1237_A,#a142f4
CAFAM0_c1237_C,#9aa0a6
CAFAM0_c1237_G,#e8eaed
CAFAM0_c1238_A,#a142f4
CAFAM0_c1238_G,#9aa0a6
CAFAM0_c1238_T,#a142f4
CAFAM0_c1239_A,#a142f4
CAFAM0_c1239_G,#9aa0a6
CAFAM0_c123_A,#9aa0a6
CAFAM0_c123_G,#a142f4
CAFAM0_c1240_A,#9aa0a6
CAFAM0_c1240_C,#a142f4
CAFAM0_c1240_T,#e8eaed
CAFAM0_c1241_A,#9aa0a6
CAFAM0_c1241_C,#a142f4
CAFAM0_c1241_T,#e8eaed
CAFAM0_c1242_A,#a142f4
CAFAM0_c1242_C,#9aa0a6
CAFAM0_c1242_T,#a142f4
CAFAM0_c1243_A,#9aa0a6
CAFAM0_c1243_G,#e8eaed
CAFAM0_c1243_T,#a142f4
CAFAM0_c1244_A,#9aa0a6
CAFAM0_c1244_T,#a142f4
CAFAM0_c1245_A,#a142f4
CAFAM0_c1245_G,#9aa0a6
CAFAM0_c1246_A,#9aa0a6
CAFAM0_c1246_C,#a142f4
CAFAM0_c1246_G,#e8eaed
CAFAM0_c1247_A,#a142f4
CAFAM0_c1247_G,#9aa0a6
CAFAM0_c1247_T,#e8eaed
CAFAM0_c1248_A,#a142f4
CAFAM0_c1248_G,#a142f4
CAFAM0_c1248_T,#9aa0a6
CAFAM0_c1249_A,#9aa0a6
CAFAM0_c1249_C,#e8eaed
CAFAM0_c1249_G,#e8eaed
CAFAM0_c1249_T,#a142f4
CAFAM0_c124_A,#a142f4
CAFAM0_c124_T,#9aa0a6
CAFAM0_c1250_A,#a142f4
CAFAM0_c1250_C,#9aa0a6
CAFAM0_c1250_G,#e8eaed
CAFAM0_c1250_T,#e8eaed
CAFAM0_c1251_A,#a142f4
CAFAM0_c1251_C,#9aa0a6
CAFAM0_c1251_G,#e8eaed
CAFAM0_c1251_T,#a142f4
CAFAM0_c1252_A,#a142f4
CAFAM0_c1252_C,#a142f4
CAFAM0_c1252_G,#e8eaed
CAFAM0_c1252_T,#9aa0a6
CAFAM0_c1253_A,#a142f4
CAFAM0_c1253_G,#9aa0a6
CAFAM0_c1253_T,#a142f4
CAFAM0_c1254_A,#a142f4
CAFAM0_c1254_C,#e8eaed
CAFAM0_c1254_T,#9aa0a6
CAFAM0_c1255_A,#e8eaed
CAFAM0_c1255_G,#9aa0a6
CAFAM0_c1255_T,#a142f4
CAFAM0_c1256_A,#9aa0a6
CAFAM0_c1256_C,#a142f4
CAFAM0_c1256_G,#e8eaed
CAFAM0_c1256_T,#e8eaed
CAFAM0_c1257_A,#9aa0a6
CAFAM0_c1257_C,#a142f4
CAFAM0_c1257_G,#a142f4
CAFAM0_c1258_A,#a142f4
CAFAM0_c1258_C,#a142f4
CAFAM0_c1258_G,#9aa0a6
CAFAM0_c1259_A,#a142f4
CAFAM0_c1259_C,#e8eaed
CAFAM0_c1259_T,#9aa0a6
CAFAM0_c125_A,#a142f4
CAFAM0_c125_G,#9aa0a6
CAFAM0_c1260_A,#e8eaed
CAFAM0_c1260_C,#a142f4
CAFAM0_c1260_T,#9aa0a6
CAFAM0_c1261_A,#9aa0a6
CAFAM0_c1261_C,#a142f4
CAFAM0_c1261_T,#e8eaed
CAFAM0_c1262_A,#e8eaed
CAFAM0_c1262_C,#9aa0a6
CAFAM0_c1262_G,#a142f4
CAFAM0_c1262_T,#a142f4
CAFAM0_c1263_A,#e8eaed
CAFAM0_c1263_C,#a142f4
CAFAM0_c1263_G,#a142f4
CAFAM0_c1263_T,#9aa0a6
CAFAM0_c1264_A,#a142f4
CAFAM0_c1264_C,#e8eaed
CAFAM0_c1264_T,#9aa0a6
CAFAM0_c1265_A,#a142f4
CAFAM0_c1265_C,#9aa0a6
CAFAM0_c1265_T,#a142f4
CAFAM0_c1266_A,#9aa0a6
CAFAM0_c1266_C,#a142f4
CAFAM0_c1266_T,#e8eaed
CAFAM0_c1267_A,#9aa0a6
CAFAM0_c1267_C,#a142f4
CAFAM0_c1267_T,#e8eaed
CAFAM0_c1268_A,#a142f4
CAFAM0_c1268_C,#9aa0a6
CAFAM0_c1268_T,#a142f4
CAFAM0_c1269_A,#a142f4
CAFAM0_c1269_C,#9aa0a6
CAFAM0_c1269_G,#e8eaed
CAFAM0_c126_A,#9aa0a6
CAFAM0_c126_G,#a142f4
CAFAM0_c1270_A,#a142f4
CAFAM0_c1270_C,#9aa0a6
CAFAM0_c1270_G,#e8eaed
CAFAM0_c1270_T,#e8eaed
CAFAM0_c1271_A,#e8eaed
CAFAM0_c1271_C,#e8eaed
CAFAM0_c1271_G,#a142f4
CAFAM0_c1271_T,#9aa0a6
CAFAM0_c1272_C,#a142f4
CAFAM0_c1272_G,#9aa0a6
CAFAM0_c1272_T,#e8eaed
CAFAM0_c1273_A,#a142f4
CAFAM0_c1273_G,#9aa0a6
CAFAM0_c1274_A,#9aa0a6
CAFAM0_c1274_C,#e8eaed
CAFAM0_c1274_G,#a142f4
CAFAM0_c1274_T,#e8eaed
CAFAM0_c1275_A,#9aa0a6
CAFAM0_c1275_C,#e8eaed
CAFAM0_c1275_G,#a142f4
CAFAM0_c1276_A,#a142f4
CAFAM0_c1276_G,#9aa0a6
CAFAM0_c1277_C,#a142f4
CAFAM0_c1277_T,#9aa0a6
CAFAM0_c1278_A,#9aa0a6
CAFAM0_c1278_G,#a142f4
CAFAM0_c1278_T,#e8eaed
CAFAM0_c1279_A,#a142f4
CAFAM0_c1279_C,#e8eaed
CAFAM0_c1279_G,#9aa0a6
CAFAM0_c1279_T,#e8eaed
CAFAM0_c127_A,#a142f4
CAFAM0_c127_G,#9aa0a6
CAFAM0_c1280_A,#a142f4
CAFAM0_c1280_G,#9aa0a6
CAFAM0_c1280_T,#a142f4
CAFAM0_c1281_A,#9aa0a6
CAFAM0_c1281_C,#e8eaed
CAFAM0_c1281_G,#a142f4
CAFAM0_c1282_A,#a142f4
CAFAM0_c1282_C,#9aa0a6
CAFAM0_c1282_G,#e8eaed
CAFAM0_c1282_T,#a142f4
CAFAM0_c1283_A,#a142f4
