# SECTION nodes (mult>=2)
node_id	multiplicity	n_genes	cyclic	is_repeat_m5	n_transcripts	softmask_frac
5713977	20	20	1	1	20	0.8571
6240313	20	20	1	1	21	0.52
10745156	20	20	1	1	27	0.1961
11532612	20	20	1	1	24	0.525
11734064	20	20	0	1	20	1.0
12926853	20	20	0	1	21	1.0
14781379	20	20	0	1	20	1.0
14945536	20	20	0	1	21	1.0
15067223	20	20	0	1	21	0.0
15201604	20	20	1	1	21	0.5556
24920812	20	20	1	1	22	0.9914
34920359	20	20	0	1	21	1.0
37969233	20	20	1	1	20	1.0
37993088	20	20	1	1	23	0.6591
41915471	20	20	1	1	25	1.0
41931855	20	20	1	1	24	0.5185
42187266	20	20	1	1	20	0.6923
42711680	20	20	1	1	22	0.4483
43160116	20	20	0	1	26	1.0
58964546	20	20	1	1	22	0.8333
64036520	20	20	1	1	24	0.4444
64833844	20	20	0	1	20	0.0
67121408	20	20	0	1	24	1.0
71803424	20	20	1	1	23	0.875
72000001	20	20	1	1	22	0.5122
73342020	20	20	1	1	23	0.7714
75230120	20	20	1	1	21	1.0
76253271	20	20	0	1	23	1.0
78009425	20	20	0	1	24	1.0
82597632	20	20	0	1	20	1.0
85464340	20	20	1	1	20	1.0
87938967	20	20	0	1	23	1.0
89065325	20	20	0	1	20	1.0
99477648	20	20	0	1	20	0.0
117444864	20	20	0	1	25	1.0
129094807	20	20	0	1	25	1.0
132289698	20	20	0	1	24	1.0
138220008	20	20	1	1	23	0.96
142628624	20	20	1	1	24	1.0
150504757	20	20	1	1	21	1.0
155521362	20	20	0	1	24	1.0
155905722	20	20	0	1	21	1.0
164750375	20	20	0	1	21	1.0
170082836	20	20	0	1	20	1.0
356864260	20	20	0	1	20	1.0
23	19	19	0	1	24	1.0
43	19	19	0	1	22	1.0
45	19	19	0	1	22	1.0
50	19	19	0	1	20	1.0
65793	19	19	0	1	21	1.0
2454403	19	19	0	1	19	0.2105
5328529	19	19	0	1	19	1.0
6240443	19	19	1	1	20	0.3333
6279227	19	19	1	1	23	0.5833
9002627	19	19	0	1	20	0.0
9817614	19	19	0	1	19	0.2105
9949778	19	19	1	1	22	0.5714
12782640	19	19	0	1	26	1.0
15599803	19	19	1	1	21	0.6471
16873747	19	19	0	1	21	1.0
20220093	19	19	1	1	21	0.0
24829278	19	19	0	1	20	0.0
32517315	19	19	1	1	21	1.0
33816596	19	19	0	1	20	1.0
36217482	19	19	1	1	28	1.0
37676318	19	19	0	1	23	1.0
39616746	19	19	0	1	19	0.4737
41561675	19	19	0	1	19	1.0
42205204	19	19	0	1	20	1.0
43170356	19	19	1	1	21	1.0
43513682	19	19	1	1	28	0.5915
44534318	19	19	0	1	21	1.0
48451929	19	19	0	1	20	1.0
60268894	19	19	0	1	19	0.0
64869002	19	19	0	1	20	0.0
69945891	19	19	0	1	22	1.0
72605049	19	19	0	1	22	1.0
75112489	19	19	1	1	28	0.9038
87357257	19	19	0	1	20	1.0
88048969	19	19	0	1	19	1.0
90569309	19	19	1	1	21	1.0
106873692	19	19	0	1	20	1.0
126503456	19	19	0	1	19	1.0
136071685	19	19	0	1	22	0.0
138228200	19	19	1	1	21	0.9643
139493713	19	19	0	1	23	1.0
154968627	19	19	0	1	20	1.0
155556178	19	19	0	1	20	1.0
157430853	19	19	0	1	21	1.0
158002874	19	19	0	1	23	1.0
165819621	19	19	0	1	20	1.0
170435210	19	19	0	1	22	1.0
170819813	19	19	0	1	20	0.0
172909844	19	19	0	1	23	1.0
173581988	19	19	0	1	24	1.0
173584046	19	19	0	1	19	1.0
175679142	19	19	1	1	20	1.0
178924082	19	19	0	1	19	1.0
223270372	19	19	0	1	19	1.0
353715218	19	19	0	1	19	1.0
357651521	19	19	0	1	20	1.0
39	18	18	0	1	21	1.0
61	18	18	0	1	23	1.0
960	18	18	0	1	21	1.0
3840	18	18	0	1	21	1.0
8194	18	18	1	1	22	1.0
16448	18	18	0	1	18	1.0
65792	18	18	0	1	19	1.0
131586	18	18	0	1	19	1.0
389379	18	18	1	1	21	0.8333
524416	18	18	1	1	24	1.0
669885	18	18	0	1	19	1.0
1363470	18	18	1	1	18	0.3158
2105376	18	18	1	1	19	1.0
2679540	18	18	0	1	19	1.0
2751825	18	18	0	1	19	0.7368
3195660	18	18	0	1	26	1.0
4002280	18	18	0	1	20	0.8
11734016	18	18	0	1	21	1.0
13848436	18	18	0	1	19	1.0
14956603	18	18	1	1	19	0.0741
20217917	18	18	1	1	18	0.0417
20504597	18	18	0	1	19	1.0
20635701	18	18	0	1	20	1.0
22102998	18	18	0	1	24	1.0
29663326	18	18	0	1	21	0.0
30478984	18	18	1	1	18	0.619
34119810	18	18	1	1	22	1.0
34531330	18	18	1	1	18	0.8261
34532098	18	18	1	1	21	0.7931
34578305	18	18	0	1	18	1.0
35120401	18	18	1	1	18	0.3043
37152030	18	18	1	1	21	1.0
39764820	18	18	1	1	20	1.0
39843091	18	18	1	1	18	0.16
41391958	18	18	0	1	19	1.0
43694644	18	18	0	1	19	1.0
45080020	18	18	1	1	21	0.7273
49762893	18	18	0	1	18	0.0
64167552	18	18	1	1	20	0.7097
64171656	18	18	1	1	19	0.5417
71582796	18	18	0	1	22	1.0
72491252	18	18	1	1	23	0.36
77733911	18	18	0	1	18	0.9444
77734037	18	18	1	1	18	0.0
77878353	18	18	1	1	20	1.0
77878865	18	18	0	1	19	1.0
78534225	18	18	0	1	21	1.0
78536273	18	18	0	1	23	1.0
79328357	18	18	0	1	19	1.0
81229092	18	18	0	1	19	0.9474
84415764	18	18	0	1	22	1.0
85255497	18	18	0	1	20	1.0
89356048	18	18	0	1	20	1.0
94511125	18	18	0	1	21	0.5714
98866580	18	18	0	1	19	1.0
112882757	18	18	0	1	19	1.0
117453568	18	18	0	1	21	1.0
128065684	18	18	0	1	19	0.9474
149830120	18	18	0	1	18	0.0
155333701	18	18	0	1	20	1.0
155556218	18	18	0	1	21	1.0
157431365	18	18	0	1	20	1.0
161913449	18	18	0	1	19	1.0
165819973	18	18	0	1	18	1.0
173584036	18	18	0	1	21	1.0
175678630	18	18	0	1	21	1.0
187148369	18	18	0	1	19	1.0
197043140	18	18	0	1	20	1.0
68	17	17	0	1	22	1.0
179	17	17	0	1	20	1.0
49164	17	17	0	1	19	1.0
49344	17	17	0	1	23	1.0
196800	17	17	0	1	19	1.0
526336	17	17	0	1	23	1.0
1048832	17	17	0	1	22	1.0
1311865	17	17	0	1	17	1.0
2159815	17	17	1	1	20	0.76
4438720	17	17	1	1	18	0.0
4559677	17	17	0	1	18	1.0
6109041	17	17	0	1	18	1.0
6207447	17	17	0	1	17	0.0
10747204	17	17	1	1	20	0.1923
10877252	17	17	1	1	20	0.4815
11531588	17	17	1	1	19	0.1739
12183612	17	17	0	1	18	1.0
12571923	17	17	1	1	19	0.3226
14618683	17	17	1	1	18	0.2222
15607867	17	17	1	1	19	0.6364
15638565	17	17	0	1	20	0.9
18238711	17	17	0	1	18	1.0
23912684	17	17	0	1	17	0.2353
24961252	17	17	1	1	18	0.5238
32248273	17	17	1	1	21	1.0
34592019	17	17	1	1	18	0.3913
35120403	17	17	1	1	20	0.4375
36944512	17	17	1	1	18	0.2609
38517376	17	17	1	1	18	0.2174
39008315	17	17	1	1	19	0.4762
43504210	17	17	1	1	19	0.037
45151431	17	17	1	1	21	0.5455
45601488	17	17	1	1	18	0.0
46102353	17	17	1	1	17	0.7826
46639345	17	17	0	1	17	1.0
48451921	17	17	0	1	19	1.0
48734449	17	17	0	1	18	1.0
49563972	17	17	0	1	18	0.0
49884709	17	17	0	1	20	1.0
54190101	17	17	1	1	18	1.0
55393746	17	17	0	1	18	1.0
55882238	17	17	0	1	17	1.0
59826414	17	17	1	1	17	0.1053
60806419	17	17	1	1	17	0.6111
61903086	17	17	1	1	19	0.6923
64165512	17	17	1	1	17	0.6667
64167048	17	17	1	1	20	0.5385
72954845	17	17	0	1	18	1.0
77876817	17	17	0	1	17	1.0
77885009	17	17	0	1	18	1.0
77906513	17	17	0	1	19	1.0
80355572	17	17	1	1	20	0.7949
80879732	17	17	1	1	17	0.0
88766990	17	17	0	1	18	1.0
93535697	17	17	0	1	18	1.0
97672536	17	17	0	1	20	1.0
117455104	17	17	0	1	17	1.0
123566776	17	17	0	1	17	0.0
128230557	17	17	0	1	17	1.0
128660245	17	17	0	1	18	1.0
131276424	17	17	1	1	18	0.9123
148083961	17	17	0	1	21	1.0
151078202	17	17	0	1	17	1.0
151109906	17	17	0	1	18	1.0
155687290	17	17	0	1	20	1.0
155813969	17	17	1	1	20	1.0
156847710	17	17	0	1	17	1.0
167015906	17	17	1	1	17	1.0
170441219	17	17	0	1	17	0.0
175678594	17	17	0	1	20	1.0
181569752	17	17	0	1	17	1.0
201868516	17	17	0	1	17	1.0
218090274	17	17	0	1	19	1.0
221818152	17	17	0	1	20	1.0
224220533	17	17	0	1	17	1.0
268218401	17	17	0	1	17	1.0
84	16	16	1	1	21	1.0
144	16	16	0	1	19	1.0
222	16	16	0	1	21	1.0
546	16	16	0	1	17	1.0
2560	16	16	1	1	17	1.0
12544	16	16	0	1	16	1.0
16400	16	16	0	1	19	1.0
131080	16	16	0	1	18	1.0
131104	16	16	0	1	21	1.0
167471	16	16	0	1	17	1.0
340867	16	16	0	1	16	0.375
977154	16	16	1	1	21	0.9167
1002618	16	16	1	1	17	0.7778
1557518	16	16	1	1	18	0.8929
1787833	16	16	0	1	16	0.0
2250656	16	16	0	1	17	0.1176
2743876	16	16	0	1	16	0.0
4559805	16	16	0	1	17	1.0
4794626	16	16	0	1	16	0.0
5312035	16	16	0	1	20	1.0
5705915	16	16	1	1	19	0.7692
7732202	16	16	0	1	16	0.0
8036014	16	16	0	1	16	1.0
8048706	16	16	0	1	16	0.0
8403884	16	16	0	1	17	1.0
8573961	16	16	0	1	16	0.0
8617934	16	16	0	1	20	0.05
9510846	16	16	0	1	16	0.0
9950481	16	16	1	1	18	0.0
10481746	16	16	1	1	17	0.875
11659836	16	16	0	1	16	1.0
11679918	16	16	0	1	16	0.0
12551726	16	16	0	1	16	0.0
15513659	16	16	0	1	18	0.3889
16873755	16	16	0	1	16	1.0
17444814	16	16	0	1	16	0.0
17899144	16	16	0	1	17	0.8235
18239223	16	16	0	1	17	1.0
18875649	16	16	0	1	16	1.0
20202618	16	16	0	1	17	1.0
20627477	16	16	0	1	19	1.0
23060716	16	16	1	1	17	0.6429
24961772	16	16	1	1	17	0.3889
30928809	16	16	0	1	16	0.0
31937093	16	16	0	1	18	0.0
34058311	16	16	1	1	20	1.0
36979998	16	16	0	1	21	1.0
37020958	16	16	0	1	16	1.0
37699136	16	16	0	1	16	1.0
37704783	16	16	1	1	21	0.2895
39063714	16	16	0	1	16	0.0
39274854	16	16	0	1	16	0.0
39799112	16	16	1	1	18	0.5
42726301	16	16	0	1	16	0.0
42999476	16	16	0	1	16	0.0
43504914	16	16	1	1	17	0.0
43919656	16	16	1	1	18	1.0
44522763	16	16	0	1	17	1.0
45606161	16	16	1	1	17	0.7818
45610834	16	16	1	1	18	0.4375
46126353	16	16	1	1	16	0.0
46135134	16	16	1	1	16	0.0588
47461342	16	16	0	1	16	0.0
50206907	16	16	0	1	16	0.0
52930801	16	16	0	1	16	1.0
54389762	16	16	0	1	16	0.0
54429668	16	16	0	1	16	0.0
54759605	16	16	0	1	16	0.0
58057078	16	16	0	1	17	1.0
59488896	16	16	1	1	18	0.5
59957742	16	16	1	1	16	0.0
59957998	16	16	1	1	16	0.1176
61268062	16	16	0	1	18	1.0
61903598	16	16	1	1	17	0.55
62398702	16	16	1	1	17	0.8889
62440020	16	16	0	1	16	0.0
62448366	16	16	1	1	20	0.2083
62521495	16	16	1	1	18	0.8421
62554775	16	16	1	1	21	1.0
67611114	16	16	0	1	16	1.0
71789825	16	16	0	1	16	0.0
71966721	16	16	1	1	16	0.1176
71967241	16	16	0	1	18	0.0
73321300	16	16	0	1	19	1.0
74064385	16	16	1	1	16	0.2941
77874257	16	16	0	1	19	1.0
77915729	16	16	0	1	19	1.0
79196147	16	16	0	1	16	0.0
79307265	16	16	0	1	18	0.5556
79549739	16	16	0	1	16	0.0
80881908	16	16	1	1	18	0.1053
83402060	16	16	0	1	16	0.0
86371137	16	16	0	1	20	1.0
86632633	16	16	0	1	21	1.0
87025141	16	16	0	1	16	0.0
88805027	16	16	0	1	17	1.0
89195701	16	16	0	1	16	1.0
91869736	16	16	0	1	16	0.0
97743357	16	16	0	1	16	0.0
100371781	16	16	0	1	17	1.0
103739002	16	16	0	1	16	0.0
106875732	16	16	0	1	18	1.0
111036758	16	16	0	1	16	0.0
112882789	16	16	0	1	20	1.0
112882917	16	16	0	1	19	1.0
117389207	16	16	0	1	16	0.0
121251651	16	16	0	1	16	0.0
126367971	16	16	0	1	17	1.0
132106824	16	16	0	1	16	0.0
132778466	16	16	0	1	16	1.0
133471607	16	16	0	1	16	0.0
135151824	16	16	0	1	18	1.0
143851991	16	16	0	1	16	0.0
144745479	16	16	0	1	16	0.0
144947744	16	16	0	1	17	1.0
155685210	16	16	0	1	16	1.0
155687258	16	16	0	1	19	1.0
156434132	16	16	0	1	16	1.0
159027278	16	16	0	1	19	1.0
164940686	16	16	0	1	16	0.0
166391482	16	16	1	1	18	1.0
167015904	16	16	1	1	21	1.0
167519305	16	16	0	1	16	0.0
172632273	16	16	0	1	20	1.0
173888660	16	16	1	1	17	1.0
175824769	16	16	0	1	19	1.0
180320082	16	16	1	1	18	1.0
196845188	16	16	0	1	16	0.0
234741588	16	16	0	1	16	0.0
268381320	16	16	0	1	17	1.0
358045009	16	16	0	1	16	1.0
48	15	15	0	1	17	1.0
56	15	15	0	1	18	1.0
135	15	15	0	1	16	1.0
520	15	15	0	1	15	1.0
2184	15	15	0	1	17	1.0
4097	15	15	0	1	15	1.0
250654	15	15	1	1	16	0.8235
835599	15	15	0	1	18	1.0
1328008	15	15	0	1	19	1.0
2620228	15	15	1	1	19	0.2273
3980775	15	15	0	1	15	0.0
5716283	15	15	0	1	17	0.4118
6231035	15	15	1	1	17	0.0968
6289467	15	15	1	1	15	0.3125
8361886	15	15	0	1	15	0.0
9957498	15	15	1	1	18	0.5652
10614084	15	15	1	1	18	0.3478
10875787	15	15	1	1	21	0.0698
11525588	15	15	1	1	17	0.9524
11533636	15	15	1	1	16	0.4706
12707749	15	15	0	1	15	0.0
13868659	15	15	0	1	16	1.0
15466555	15	15	0	1	20	0.95
15597627	15	15	1	1	19	1.0
15923102	15	15	0	1	15	0.0
16009122	15	15	0	1	17	0.9412
17043520	15	15	0	1	19	1.0
18683488	15	15	0	1	18	1.0
20111893	15	15	0	1	17	1.0
20635677	15	15	0	1	18	1.0
29456656	15	15	0	1	16	1.0
29621527	15	15	0	1	15	0.0
30768993	15	15	0	1	15	0.0
31958316	15	15	0	1	15	0.0
32128074	15	15	0	1	15	1.0
34414465	15	15	0	1	20	1.0
35125842	15	15	0	1	16	0.0
36010508	15	15	0	1	16	0.0
36651540	15	15	0	1	15	1.0
37635358	15	15	0	1	18	1.0
38048263	15	15	0	1	15	0.0
38934413	15	15	0	1	15	0.0
38959773	15	15	0	1	15	1.0
39270585	15	15	1	1	19	0.3333
39270587	15	15	0	1	17	0.2941
39794745	15	15	1	1	16	0.0
41260894	15	15	0	1	16	1.0
42920430	15	15	0	1	15	0.0
43503150	15	15	1	1	21	0.0545
43684404	15	15	0	1	20	1.0
46102362	15	15	1	1	17	0.5714
49752772	15	15	0	1	16	1.0
55474636	15	15	0	1	16	1.0
55647912	15	15	1	1	20	0.0
55874014	15	15	0	1	16	1.0
55874038	15	15	0	1	18	1.0
55876730	15	15	0	1	17	1.0
58964482	15	15	1	1	15	0.2778
59488768	15	15	1	1	15	0.1111
59541411	15	15	0	1	16	1.0
61989102	15	15	1	1	15	0.25
62460849	15	15	0	1	16	1.0
64262654	15	15	0	1	16	1.0
64873406	15	15	1	1	19	0.8636
64877499	15	15	1	1	16	1.0
72606837	15	15	0	1	17	1.0
73015809	15	15	1	1	18	0.4211
73048585	15	15	1	1	19	0.0
73188180	15	15	0	1	16	1.0
73319260	15	15	0	1	18	1.0
77783633	15	15	0	1	18	1.0
78111313	15	15	0	1	17	1.0
78520341	15	15	0	1	19	0.6316
78532177	15	15	0	1	15	1.0
82597664	15	15	0	1	16	1.0
83151543	15	15	1	1	17	0.5
86126404	15	15	1	1	23	0.7
86396228	15	15	1	1	17	0.0
87550282	15	15	0	1	17	1.0
98019792	15	15	0	1	18	1.0
106161269	15	15	0	1	17	1.0
118657937	15	15	0	1	17	1.0
119676949	15	15	1	1	19	0.8696
122298850	15	15	0	1	18	1.0
122464759	15	15	1	1	17	0.619
122838670	15	15	0	1	18	1.0
122838680	15	15	0	1	17	1.0
122838700	15	15	0	1	19	1.0
123553928	15	15	0	1	16	0.0
127032677	15	15	0	1	19	1.0
128592354	15	15	0	1	18	1.0
129952442	15	15	0	1	15	1.0
137695720	15	15	0	1	16	0.5625
144869928	15	15	1	1	23	1.0
145199842	15	15	0	1	17	1.0
155333733	15	15	0	1	17	1.0
155521402	15	15	0	1	15	1.0
155975720	15	15	0	1	16	1.0
164918101	15	15	0	1	15	0.0
165820005	15	15	0	1	17	1.0
166337738	15	15	0	1	16	1.0
166345800	15	15	1	1	16	1.0
171212325	15	15	0	1	16	1.0
174737617	15	15	0	1	16	1.0
175681188	15	15	0	1	19	1.0
175681198	15	15	0	1	19	1.0
184135205	15	15	0	1	18	1.0
184667536	15	15	0	1	16	1.0
199054004	15	15	0	1	15	0.0
212132433	15	15	0	1	17	1.0
221898544	15	15	0	1	16	1.0
357848336	15	15	0	1	15	1.0
362174821	15	15	0	1	15	1.0
143	14	14	0	1	21	1.0
190	14	14	0	1	18	1.0
212	14	14	0	1	14	1.0
524	14	14	0	1	14	1.0
15510	14	14	0	1	16	1.0
34952	14	14	0	1	17	1.0
739841	14	14	0	1	15	1.0
1065216	14	14	0	1	18	1.0
1905128	14	14	1	1	15	0.8235
2351060	14	14	0	1	17	0.0
2959364	14	14	0	1	15	1.0
3428322	14	14	1	1	14	0.037
3910732	14	14	0	1	16	1.0
5443771	14	14	1	1	18	0.5238
5492795	14	14	1	1	14	0.4762
5707835	14	14	1	1	14	0.6875
6141809	14	14	0	1	15	1.0
6232123	14	14	0	1	16	0.4375
6233092	14	14	1	1	16	0.7059
6263887	14	14	1	1	16	0.7576
7533588	14	14	0	1	14	1.0
7620514	14	14	1	1	15	0.8235
7681905	14	14	0	1	16	1.0
8421504	14	14	1	1	15	1.0
8947848	14	14	0	1	16	1.0
9772405	14	14	0	1	14	0.0
10670755	14	14	0	1	14	0.1429
12184126	14	14	0	1	16	1.0
12184252	14	14	0	1	15	1.0
12297099	14	14	0	1	16	0.0
13421772	14	14	0	1	16	1.0
15202628	14	14	1	1	17	0.9318
15612731	14	14	0	1	17	0.0588
15728640	14	14	0	1	17	1.0
16384845	14	14	0	1	15	1.0
19022357	14	14	0	1	15	1.0
19635848	14	14	0	1	14	1.0
19747979	14	14	0	1	14	1.0
19955773	14	14	1	1	17	0.9394
19967037	14	14	1	1	18	0.48
22319614	14	14	0	1	15	1.0
22823662	14	14	1	1	17	0.8333
24436167	14	14	0	1	14	1.0
24567239	14	14	0	1	15	1.0
24711406	14	14	0	1	15	1.0
25410176	14	14	0	1	15	0.3333
29024277	14	14	1	1	17	1.0
30142765	14	14	0	1	14	1.0
31150025	14	14	0	1	14	1.0
31500277	14	14	1	1	15	1.0
34136192	14	14	0	1	15	0.7333
34554954	14	14	1	1	14	0.15
35660632	14	14	0	1	14	0.0
37969273	14	14	0	1	15	1.0
39050617	14	14	0	1	16	1.0
39801927	14	14	1	1	16	0.0
39834899	14	14	1	1	14	0.125
41260884	14	14	0	1	16	1.0
42187328	14	14	1	1	19	0.871
43133924	14	14	0	1	17	1.0
44004690	14	14	0	1	14	0.0714
44613002	14	14	0	1	14	0.0
44684562	14	14	0	1	14	1.0
45392628	14	14	0	1	17	1.0
45602067	14	14	0	1	14	0.2857
46025609	14	14	0	1	16	1.0
46134547	14	14	1	1	16	0.4118
48462201	14	14	0	1	18	1.0
48737009	14	14	0	1	15	1.0
60558872	14	14	0	1	14	1.0
61333588	14	14	0	1	17	1.0
61870318	14	14	1	1	15	0.2857
64167432	14	14	1	1	17	0.7222
64844727	14	14	1	1	15	0.6
67089405	14	14	0	1	14	1.0
68647285	14	14	0	1	16	1.0
72371857	14	14	0	1	15	1.0
72956893	14	14	0	1	15	1.0
73319284	14	14	0	1	15	1.0
74028953	14	14	0	1	14	0.0
74064393	14	14	0	1	14	0.0
74080777	14	14	1	1	16	0.0
74733954	14	14	0	1	17	1.0
75475111	14	14	0	1	17	1.0
77914707	14	14	0	1	15	1.0
78046289	14	14	0	1	18	1.0
78048849	14	14	0	1	16	1.0
78438993	14	14	0	1	15	1.0
78543394	14	14	0	1	14	1.0
78988548	14	14	0	1	15	1.0
81117421	14	14	0	1	15	0.0
81707860	14	14	0	1	17	1.0
82330784	14	14	0	1	15	1.0
82723899	14	14	0	1	15	1.0
83667182	14	14	0	1	15	0.0
83673781	14	14	1	1	15	0.0526
85255529	14	14	0	1	19	1.0
88767020	14	14	0	1	18	1.0
95035541	14	14	1	1	15	0.0
96705678	14	14	0	1	15	1.0
97744668	14	14	0	1	14	1.0
98268956	14	14	0	1	15	1.0
98612386	14	14	0	1	14	1.0
100371813	14	14	0	1	18	1.0
106742612	14	14	0	1	16	1.0
107602599	14	14	0	1	14	0.0
120937038	14	14	0	1	14	0.0
122519548	14	14	0	1	15	1.0
123075973	14	14	0	1	14	0.0
123610406	14	14	1	1	15	1.0
127748372	14	14	0	1	15	0.0
128065565	14	14	1	1	16	0.9444
129449984	14	14	0	1	16	1.0
134217728	14	14	0	1	22	1.0
138201605	14	14	0	1	14	0.0
139561297	14	14	0	1	14	1.0
142664717	14	14	0	1	15	1.0
143347998	14	14	1	1	15	0.4
143582110	14	14	0	1	14	0.0
148234883	14	14	0	1	14	1.0
148608249	14	14	0	1	20	1.0
150908584	14	14	1	1	18	1.0
152125754	14	14	0	1	15	1.0
155554130	14	14	0	1	14	1.0
155687250	14	14	0	1	16	1.0
158153066	14	14	0	1	14	0.0
159027268	14	14	0	1	18	1.0
164240458	14	14	0	1	14	1.0
165013385	14	14	1	1	18	1.0
170910260	14	14	0	1	15	1.0
172893460	14	14	0	1	15	1.0
173057188	14	14	0	1	16	1.0
173057700	14	14	0	1	16	1.0
173057702	14	14	0	1	15	1.0
173982548	14	14	0	1	15	1.0
174696090	14	14	0	1	16	1.0
174833442	14	14	0	1	14	0.0
183405192	14	14	0	1	15	1.0
198424062	14	14	0	1	14	1.0
209330689	14	14	1	1	18	1.0
232538112	14	14	0	1	15	1.0
242863112	14	14	0	1	15	1.0
248898570	14	14	0	1	14	1.0
393220453	14	14	0	1	14	0.0
49	13	13	0	1	17	1.0
80	13	13	1	1	15	1.0
176	13	13	1	1	14	1.0
184	13	13	0	1	16	1.0
191	13	13	0	1	13	1.0
210	13	13	0	1	18	1.0
784	13	13	0	1	14	1.0
15518	13	13	0	1	14	1.0
16383	13	13	0	1	13	1.0
559240	13	13	0	1	14	1.0
660512	13	13	1	1	16	1.0
1065220	13	13	0	1	15	1.0
2113694	13	13	0	1	14	1.0
2131196	13	13	0	1	14	1.0
2487171	13	13	0	1	14	0.0
2489668	13	13	1	1	15	0.0
4690877	13	13	0	1	13	1.0
7802939	13	13	1	1	18	0.9167
7813179	13	13	0	1	14	0.2143
8369231	13	13	1	1	14	0.85
8403876	13	13	0	1	13	1.0
9404240	13	13	0	1	16	0.0
9956624	13	13	1	1	14	0.0
9960772	13	13	1	1	13	0.2143
10481744	13	13	1	1	14	0.8846
11153250	13	13	0	1	13	0.0
12224850	13	13	0	1	13	1.0
12576019	13	13	0	1	14	0.8571
13632784	13	13	0	1	14	1.0
14006129	13	13	0	1	15	1.0
14094395	13	13	1	1	17	0.6667
15417202	13	13	0	1	14	1.0
15475515	13	13	1	1	14	0.0
15477755	13	13	1	1	14	0.0714
16728308	13	13	0	1	15	0.8
17703748	13	13	0	1	14	1.0
18763511	13	13	0	1	13	1.0
20203386	13	13	0	1	13	1.0
21248140	13	13	0	1	16	1.0
22470084	13	13	0	1	14	1.0
22864109	13	13	1	1	15	1.0
22864110	13	13	1	1	16	0.9474
24712174	13	13	0	1	14	1.0
25157868	13	13	1	1	13	0.2857
29706384	13	13	0	1	13	0.0
29887571	13	13	0	1	14	1.0
30902226	13	13	0	1	14	1.0
30902738	13	13	0	1	13	1.0
33554432	13	13	0	1	13	1.0
35700772	13	13	0	1	13	1.0
36167236	13	13	0	1	13	1.0
36988190	13	13	0	1	14	1.0
37412885	13	13	0	1	14	1.0
37616960	13	13	0	1	17	0.0
38735748	13	13	1	1	14	0.0
39834897	13	13	1	1	16	0.05
40099195	13	13	0	1	16	1.0
41951831	13	13	0	1	13	0.0769
42009044	13	13	0	1	15	1.0
42074582	13	13	0	1	13	1.0
43151525	13	13	0	1	13	1.0
43686452	13	13	0	1	14	1.0
44005214	13	13	1	1	16	0.0
44029202	13	13	1	1	14	0.5333
45058590	13	13	1	1	15	0.3125
47466820	13	13	0	1	13	0.0
47510277	13	13	0	1	16	0.0
47571591	13	13	1	1	13	0.0
48451961	13	13	0	1	15	1.0
48899402	13	13	0	1	13	1.0
51876532	13	13	0	1	19	0.0
53377292	13	13	0	1	13	1.0
55778984	13	13	0	1	16	0.0
55876727	13	13	0	1	15	1.0
56447348	13	13	0	1	13	1.0
58964096	13	13	0	1	15	0.5333
58964672	13	13	1	1	14	0.3
59298106	13	13	0	1	14	1.0
59488898	13	13	1	1	14	0.0625
61268052	13	13	0	1	13	1.0
61401578	13	13	0	1	13	1.0
62450926	13	13	1	1	16	0.0
63564494	13	13	0	1	13	1.0
64216712	13	13	1	1	14	0.8125
67786132	13	13	0	1	16	0.0625
68637045	13	13	1	1	13	1.0
70732241	13	13	0	1	14	1.0
71584290	13	13	0	1	15	0.5333
71596578	13	13	1	1	14	0.8
72000009	13	13	1	1	13	0.0
73227842	13	13	0	1	13	1.0
75112481	13	13	1	1	15	0.6
75162121	13	13	0	1	14	0.0
75354120	13	13	0	1	14	1.0
77459630	13	13	0	1	16	1.0
78045265	13	13	0	1	15	1.0
78258325	13	13	1	1	13	0.0
78573137	13	13	0	1	14	1.0
83886080	13	13	1	1	14	1.0
85214537	13	13	0	1	13	1.0
85222729	13	13	0	1	16	1.0
86305043	13	13	1	1	13	1.0
93568465	13	13	0	1	14	1.0
96201034	13	13	0	1	13	1.0
96705550	13	13	0	1	13	1.0
97803602	13	13	1	1	14	1.0
97845991	13	13	0	1	15	1.0
97903655	13	13	0	1	13	1.0
100570249	13	13	0	1	15	0.0667
102798802	13	13	0	1	13	0.0
106190465	13	13	0	1	13	1.0
111288341	13	13	1	1	13	0.5714
117490688	13	13	0	1	13	1.0
118659409	13	13	0	1	15	1.0
118659449	13	13	0	1	13	1.0
120203746	13	13	0	1	13	1.0
124366208	13	13	0	1	13	0.0
125807441	13	13	0	1	13	1.0
126997687	13	13	0	1	14	1.0
127032577	13	13	0	1	14	1.0
127033217	13	13	0	1	16	1.0
127485841	13	13	0	1	13	1.0
128669001	13	13	0	1	13	0.9231
133728888	13	13	0	1	13	1.0
138228008	13	13	0	1	13	0.8462
142422504	13	13	1	1	14	0.875
142823710	13	13	0	1	16	0.3125
142905541	13	13	0	1	13	0.0
143582142	13	13	0	1	13	0.0
144042035	13	13	0	1	14	0.0
148004500	13	13	0	1	14	1.0
149830632	13	13	0	1	13	0.0
151650441	13	13	0	1	13	0.0
155099699	13	13	0	1	13	1.0
155334245	13	13	0	1	15	1.0
155531610	13	13	0	1	19	1.0
155554170	13	13	0	1	15	1.0
159037504	13	13	0	1	18	1.0
