# generated 2026-09-19 by tools/audit_cleanup_candidates.py at dna-from-genome@7b18565c; read-only audit, nothing was moved
path	git_status	bytes	last_touched	class	confidence	superseded_by	n_anchor_citers	anchor_citers	ledger_sections	weak_citers	evidence
bench/soto/dna_graphs/ID_354_FAM72.colours.csv	tracked	133162	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_354_FAM72.gfa	tracked	548295	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_354_FAM72.legend.tsv	tracked	258	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_357_FCGR1.colours.csv	tracked	3696	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_357_FCGR1.gfa	tracked	23113	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_357_FCGR1.legend.tsv	tracked	206	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_359_FGF7P.colours.csv	tracked	13933	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_359_FGF7P.gfa	tracked	57091	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_359_FGF7P.legend.tsv	tracked	307	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_374_GTF2IRD2.colours.csv	tracked	159888	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_374_GTF2IRD2.gfa	tracked	604931	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_374_GTF2IRD2.legend.tsv	tracked	208	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_386_LIMS.colours.csv	tracked	179838	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_386_LIMS.gfa	tracked	622249	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_386_LIMS.legend.tsv	tracked	280	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_391_WASH.colours.csv	tracked	45289	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_391_WASH.gfa	tracked	228218	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_391_WASH.legend.tsv	tracked	373	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_393_MST1.colours.csv	tracked	44444	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_393_MST1.gfa	tracked	160765	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_393_MST1.legend.tsv	tracked	147	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_395_RGPD.colours.csv	tracked	153826	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_395_RGPD.gfa	tracked	734108	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_395_RGPD.legend.tsv	tracked	354	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_399_NAIP.colours.csv	tracked	47603	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_399_NAIP.gfa	tracked	230756	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_399_NAIP.legend.tsv	tracked	253	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_400_NOTCH.colours.csv	tracked	230686	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_400_NOTCH.gfa	tracked	1062463	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_400_NOTCH.legend.tsv	tracked	378	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_402_NCF1.colours.csv	tracked	119207	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_402_NCF1.gfa	tracked	447717	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_402_NCF1.legend.tsv	tracked	416	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_403_NF1P.colours.csv	tracked	29624	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_403_NF1P.gfa	tracked	118541	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_403_NF1P.legend.tsv	tracked	202	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_407_NSUN.colours.csv	tracked	74825	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_407_NSUN.gfa	tracked	312227	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_407_NSUN.legend.tsv	tracked	395	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_411_OR11H1.colours.csv	tracked	751	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_411_OR11H1.gfa	tracked	3391	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_411_OR11H1.legend.tsv	tracked	265	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_431_PPIAL4.colours.csv	tracked	4140	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_431_PPIAL4.gfa	tracked	17737	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_431_PPIAL4.legend.tsv	tracked	678	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_43_TRIM64.colours.csv	tracked	60603	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_43_TRIM64.gfa	tracked	242037	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_43_TRIM64.legend.tsv	tracked	241	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_443_SHLD2.colours.csv	tracked	173440	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_443_SHLD2.gfa	tracked	657676	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_443_SHLD2.legend.tsv	tracked	203	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_448_SEC22B.colours.csv	tracked	111472	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_448_SEC22B.gfa	tracked	415058	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_448_SEC22B.legend.tsv	tracked	210	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_458_SPAG11.colours.csv	tracked	185886	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_458_SPAG11.gfa	tracked	643202	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_458_SPAG11.legend.tsv	tracked	278	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_462_SRGAP2.colours.csv	tracked	184920	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_462_SRGAP2.gfa	tracked	761088	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_462_SRGAP2.legend.tsv	tracked	261	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_468_TBC1D3.colours.csv	tracked	83717	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large+glob-wide
bench/soto/dna_graphs/ID_468_TBC1D3.gfa	tracked	478473	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large+glob-wide
bench/soto/dna_graphs/ID_468_TBC1D3.legend.tsv	tracked	526	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large+glob-wide
bench/soto/dna_graphs/ID_474_TP53TG3.colours.csv	tracked	23683	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_474_TP53TG3.gfa	tracked	87422	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_474_TP53TG3.legend.tsv	tracked	208	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_481_UBE2Q2.colours.csv	tracked	1015	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_481_UBE2Q2.gfa	tracked	46565	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_481_UBE2Q2.legend.tsv	tracked	335	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_490_ZNF705.colours.csv	tracked	86395	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
bench/soto/dna_graphs/ID_490_ZNF705.gfa	tracked	324878	2026-07-21	AMBIGUOUS-CITE	low		0		§6in,§6iv,§6q8	archive/bench/soto/build_sensitivity_table.py;archive/bench/soto/npip_onefamily_pr.py;archive/bench/soto/salvage_net_validation.sh;archive/bench/soto/smoke_soto_dna_vg.py	match:dir-large
